x,y,z,real,imag,mag
4.34784,6.40083,2.03117,15.8605,0,251.555
6.0111,2.69736,4.53773,16.0773,0,258.479
5.66409,4.62936,3.23839,16.0558,0,257.788
-2.59801,7.56393,0.193111,15.5217,0,240.923
-0.0844567,7.99744,0.18411,15.5988,0,243.323
2.39331,7.63347,0.0471698,15.6826,0,245.945
-2.07945,7.43439,-2.09898,15.5672,0,242.338
-3.95296,6.33161,-2.87835,15.5699,0,242.423
-4.35633,4.72957,-4.75958,15.58,0,242.735
-5.93246,2.09673,-4.94061,15.6173,0,243.899
-2.15146,-1.41266,-7.57467,15.5672,0,242.339
-4.55703,0.138779,-6.57375,15.5642,0,242.244
4.77087,6.38716,-0.665612,15.9227,0,253.533
6.45086,4.6872,0.645446,16.1995,0,262.424
7.35887,2.44511,1.96684,16.3827,0,268.394
0.480821,7.48064,-2.79443,15.6209,0,244.011
2.75005,7.1069,-2.43501,15.7319,0,247.492
-1.42621,6.21669,-4.82894,15.6156,0,243.846
-3.14639,3.7006,-6.35656,15.5948,0,243.197
-2.30998,1.3071,-7.54689,15.567,0,242.331
4.51464,5.66423,-3.39626,15.9266,0,253.657
6.32908,4.42807,-2.08204,16.1711,0,261.506
7.58758,2.39242,-0.839624,16.4533,0,270.71
2.40921,5.84833,-4.89823,15.7481,0,248.003
0.680905,4.74687,-6.40341,15.6815,0,245.91
-0.631795,3.03442,-7.37517,15.6041,0,243.488
5.36086,3.61034,-4.71451,16.0663,0,258.127
6.84804,2.12509,-3.54801,16.2717,0,264.769
3.88382,3.09542,-6.27171,15.8449,0,251.062
1.83753,2.04564,-7.51258,15.679,0,245.83
-11,-7.6664,-7.5,5.65504,0,31.9794
-1,7.5,-10.2855,6.46845,0,41.8408
-1,-7.5,10.1977,6.49371,0,42.1682
5,10.5,-10.5,3.17603,0,10.0871
3.44461e-06,2.50392e-06,-1.17982e-06,16.5005,0,272.265
-15,10,-10,1.82412,0,3.32742
-13.3758,4.5,4.5,8.93827,0,79.8927
8.75488,-4.5,9.36771,5.34951,0,28.6173
-9,9.34837,-4.5,6.40802,0,41.0628
-11,-7.64932,7.64932,5.52568,0,30.5332
-4.62957,-10.3401,-4.96186,6.97441,0,48.6424
-7,7.5,-9.5516,5.43003,0,29.4852
15,-1.5,-10,1.97276,0,3.89177
-15.75,10.5,-1.5,3.13182,0,9.80829
-11,8.564,-10.8128,2.7245,0,7.42293
-3,10.5,10.5,3.51791,0,12.3757
-12.3404,5.29784,-1.23636,10.3474,0,107.069
2.44502,-10.9382,3.03498,7.36708,0,54.2738
-11,10.5,10.5,2.17333,0,4.72338
13.3744,-2.55032,4.86878,4.90873,0,24.0956
-1,-7.5,-10.3858,6.31988,0,39.9409
11,1.5,-10.325,3.81816,0,14.5783
-1,4.5,-12.0329,5.15278,0,26.5511
12.1281,1.38498,2.24109,7.56976,0,57.3012
3,0.578457,11.0816,7.40656,0,54.8571
-11,4.5,-11.3223,3.75388,0,14.0916
12.625,7.5,6.6479,3.2614,0,10.6368
-11,-10.8711,4.5,4.2454,0,18.0234
4.24378,-1.5,-11.0303,7.09084,0,50.28
-6.04809,-6.96172,8.67291,7.1802,0,51.5553
-5,-10.5,-10.5,3.21102,0,10.3106
-5,-4.5,-10.6866,6.45776,0,41.7026
-9,9.42611,4.5,6.38691,0,40.7926
14.4286,9.42865,1.5,2.38133,0,5.67075
-3.52103,-0.709776,-1.93934,16.0129,0,256.412
15,7.5,10.6808,1.16769,0,1.3635
-4.1196,10.5,-10.8963,3.01857,0,9.11174
-0.651587,-3.69118,-1.60263,16.0832,0,258.669
-15,-10,-1.5,4.29528,0,18.4494
4.28883,-6.4748,9.53896,7.07764,0,50.093
15.1677,-7.5,4.5,2.39479,0,5.73503
-9,-1.5,9.76339,6.84013,0,46.7873
1,11.125,-11.125,2.80272,0,7.85524
-14.0515,-1.5,-1.5,11.3789,0,129.48
11,8.11111,-7.5,3.84203,0,14.7612
10.1166,4.31192,4.88051,7.86916,0,61.9236
10.5577,-1.65082,2.99557,9.36807,0,87.7607
9,-9.73302,-1.5,5.61503,0,31.5286
-8.93874,-8.50687,-2.88708,8.18416,0,66.9804
-3.33004,-3.48197,-2.51885,15.8663,0,251.739
15.2663,1.5,7.5,2.58557,0,6.68515
-15.3385,-7.5,10.2256,2.53922,0,6.44763
-2.04636,-4.38131,1.28122,15.9444,0,254.224
11,-1.5,11.2259,2.89319,0,8.37055
-1,-1.5,11.5,7.01593,0,49.2233
-16.0297,-10.8729,7.5,1.85877,0,3.45504
-6.31436,7.24754,8.30039,7.22597,0,52.2147
-13,-10.5,11.438,1.39317,0,1.94092
-11.7815,10.9396,-7.33844,3.0733,0,9.44517
-10.7713,-0.685594,-3.10551,13.0674,0,170.756
11,11.7914,-7.5,1.76333,0,3.10934
-16.3482,7.5,4.5,4.15618,0,17.2738
5,12.4583,-12.4583,1.05755,0,1.11841
-15,-1.5,-10,4.20878,0,17.7138
14.8913,-7.5,9.89134,1.45293,0,2.111
-7,9.58694,-11.9995,2.23531,0,4.99663
0.978141,0.105463,4,16.2275,0,263.331
17.1182,-10.5,4.5,0.852355,0,0.72651
3.06855,-3.03926,-0.924657,16.627,0,276.456
-7,-4.39916,11.4796,4.63198,0,21.4553
1,11.5232,1.5,6.89256,0,47.5073
-1,12.4704,-12.4704,1.23916,0,1.53551
-6.57011,0.0365762,8.22318,10.6191,0,112.765
-1,-3.60415,-11.1961,7.27557,0,52.934
16.3427,11.2903,4.5,0.940286,0,0.884138
13.7075,-2.60666,-2.41359,5.30446,0,28.1372
-17.025,-10.5,1.5,2.48875,0,6.19385
10.8713,0.461906,7.14497,6.21431,0,38.6176
7.90794,4.08094,9.75474,5.69158,0,32.3941
14.9012,1.5,-5.5952,3.47996,0,12.1101
-13,-7.46696,12.3701,1.77177,0,3.13915
-15,-10.5,-10.5,1.42065,0,2.01825
-1.64302,-10.905,-7.92907,5.20003,0,27.0403
8.84938,-0.922251,5.3781,10.4422,0,109.039
-17.9173,-12.7782,7.5,0.519716,0,0.270104
10.0238,-6.06839,4.94735,6.75686,0,45.6551
-4.92015,9.36932,4.90035,8.34535,0,69.6449
2.8163,-5.55353,-10.798,6.60831,0,43.6697
-14.4965,-7.58036,4.35618,6.07066,0,36.8529
5,4.5,-10.6376,6.48157,0,42.0108
1.40709,1.44849,-11.3837,7.16922,0,51.3977
-5.45034,10.7138,-1.5,7.06922,0,49.9738
-5.12042,4.09783,8.31098,10.3991,0,108.142
0.577725,-2.96725,-4.35321,16.0138,0,256.443
-1,4.5,11.171,7.03289,0,49.4615
12.0914,-7.81194,-7.81194,3.26051,0,10.6309
-7,12.3858,-12.3858,0.810118,0,0.656292
-7,-10.4592,1.5,6.8485,0,46.902
-15.9678,10.7904,7.5,1.90094,0,3.61357
-8.65482,7.5,11.4365,3.26839,0,10.6824
3.64145,-1.12994,3.94002,16.404,0,269.091
0.804278,9.64314,-6.74472,8.17281,0,66.7948
-15.675,-10.45,-5.98889,2.47731,0,6.13705
-2.75578,3.07372,-0.889516,15.9897,0,255.671
-15.891,-4.5,-4.5,6.53004,0,42.6414
11,10.5,10.5,1.52993,0,2.3407
13,11.0729,-11.0729,0.875295,0,0.766142
-3.80237,-0.215979,1.94636,16.0111,0,256.354
-13,1.29615,-11.5862,3.40593,0,11.6004
7.00063,-2.45733,7.55783,9.94655,0,98.9339
-15.75,-1.5,10.5,3.36203,0,11.3033
-2.32155,11.0128,-4.2909,7.1291,0,50.8241
7,-10.4389,10.4389,2.53054,0,6.40362
-3.02775,11.2397,1.84392,7.05211,0,49.7323
12.0725,-5.21277,11.2171,2.13165,0,4.54395
-16.7609,11.8478,-7.5,1.15832,0,1.34171
17.025,1.5,-10.5,1.01821,0,1.03676
6.53007,9.87656,-5.60546,5.84765,0,34.195
17.2844,7.5,1.5,1.41093,0,1.99071
-9.64506,-4.5,-10.6176,4.80104,0,23.0499
-13,-12.0522,-4.5,2.56999,0,6.60484
-14.921,4.3958,-7.5,5.69222,0,32.4014
-6.53797,4.5,11.683,4.45226,0,19.8226
-15,-12.3392,12.3392,0.424187,0,0.179935
3,-10.8771,7.5,5.13892,0,26.4085
-2.15685,0.0511381,-11.1695,7.67458,0,58.8991
6.25,10.5,10.5,2.70586,0,7.32169
-14.0463,12.6123,-7.5,1.3997,0,1.95917
-15,-5.98099,-10.5921,2.7988,0,7.83328
5,10.0989,5.6614,6.38736,0,40.7983
9.99291,9.84276,-1.5,4.7057,0,22.1436
-7,4.5,-11.7481,4.28254,0,18.3402
-3.35057,1.46463,10.6905,8.1928,0,67.122
-16.7609,7.5,-11.8478,1.15012,0,1.32277
-12.2131,-1.5,11.6151,3.6166,0,13.0798
15,-4.5,-11.925,1.11289,0,1.23852
-13.8632,6.65218,-10.008,3.38698,0,11.4717
-17.3508,-10.5,-3.41414,2.01597,0,4.06412
14.8361,11.4426,10.5,0.635501,0,0.403862
-5.82954,-0.776033,0.468562,15.8828,0,252.265
16.8917,4.5,-4.5,1.88686,0,3.56023
-3.85347,-11.0559,-1.02355,7.25264,0,52.6007
-3.43569,-1.64898,-4.37023,15.8262,0,250.469
-15.418,-5.65043,-0.0756165,7.66662,0,58.7771
16.4965,7.5,5.29487,1.53713,0,2.36277
-15,-8.27768,-12.3703,1.25426,0,1.57318
-17.6607,-1.5,12.6071,0.905126,0,0.819253
9,7.5,-11.1751,2.95659,0,8.74144
11.6753,-2.92594,8.00502,4.67865,0,21.8898
11.5999,-10.6637,10.5,1.42505,0,2.03078
8.15913,0.364105,9.6976,6.24819,0,39.0399
-5,-12.9811,-4.5,2.96412,0,8.78601
-12.4409,8.07607,7.02411,5.09408,0,25.9497
14.0572,1.54934,-8.87286,2.91303,0,8.48573
-15,-12.3356,-8.17332,1.2648,0,1.59973
-2.47126,0.669607,-0.0542111,16.1313,0,260.22
5,7.53565,-12.123,3.25559,0,10.5988
-16.9396,12.0862,10.5,0.527613,0,0.278376
-15,3.54861,10,3.82277,0,14.6136
-13,11.8571,-11.8571,0.948554,0,0.899755
-7.11921,11.1846,11.1846,2.06312,0,4.25647
14.7546,9.31803,-3.80515,2.12281,0,4.50631
9,-10.4437,6.21892,3.89327,0,15.1576
-1,-4.76808,12.0839,5.03809,0,25.3824
16.187,-4.5,1.5,2.76361,0,7.63754
-13,12.125,12.125,0.705128,0,0.497206
13,-10.5534,1.5,2.53528,0,6.42762
-11,-11.387,-1.18209,4.26137,0,18.1593
-3,7.28532,11.8964,4.21921,0,17.8017
0.386803,-5.84664,-12.207,4.34786,0,18.9039
2.47108,12.0116,4.5,4.8776,0,23.791
15,-8.64837,-10.847,1.06658,0,1.13759
-2.66292,-2.22806,3.986,15.9271,0,253.673
1,11.3333,10.5,3.01025,0,9.06159
-9,-11.3333,-10.5,1.93047,0,3.7267
16.8917,-1.5,-4.5,2.18814,0,4.78796
13.2337,-0.356452,9.19113,3.14398,0,9.8846
-13.1842,8.31949,-4.20467,6.02986,0,36.3592
13.3376,4.5,-11.4031,1.80721,0,3.26602
2.31917,0.19839,-9.28672,11.6043,0,134.66
-7.0323,6.77696,5.06441,10.1882,0,103.8
-15.4756,7.9644,-7.01548,3.77856,0,14.2775
6.12711,10.4918,0.907927,6.60785,0,43.6637
1.22572,-4.60196,1.29284,16.1301,0,260.181
-5,11.7313,7.69399,3.64321,0,13.273
17,-1.00428,-12.2763,0.608125,0,0.369816
15.6222,1.5,-0.93038,3.61896,0,13.0969
9,-11.8207,-4.5,2.94469,0,8.67118
-5.305,-9.22576,5.17592,8.19722,0,67.1944
-17.4306,-10.5,10.5,0.876899,0,0.768952
-11,6.73555,-12.6912,1.90692,0,3.63634
-6.9645,7.76798,-2.24801,10.4522,0,109.249
11.9483,5.08334,-1.33554,6.4639,0,41.782
1,12.5681,-7.5,3.32802,0,11.0757
-5.88891,7.27106,12.3659,2.99645,0,8.97869
-17.4835,-7.88906,-10.5,1.2621,0,1.59288
-7,-7.53373,-11.6779,3.29157,0,10.8344
3,-10.5,-10.5,3.52085,0,12.3964
-12.7224,-8.31624,9.73296,3.33263,0,11.1064
3.22759,-9.82188,11.2571,3.29273,0,10.8421
-5.25158,2.25454,-0.526143,15.8721,0,251.922
-17.405,-12.4367,-5.32024,0.812605,0,0.660327
-3,-10.5,11.5837,2.3676,0,5.60551
5.64053,-11.44,4.91207,4.76822,0,22.7359
-7,11.3116,-7.5,3.72178,0,13.8517
16.2492,9.04574,3.2643,1.5565,0,2.42271
-0.913194,10.5,12.6088,1.9067,0,3.63551
-11.4823,-11.31,-7.77566,2.62689,0,6.90054
-11.9935,-7.60311,-0.522335,8.54754,0,73.0604
13.0744,-5.58605,6.39352,3.79501,0,14.4021
10.5608,-5.87817,-3.76768,6.95654,0,48.3935
-0.595161,1.55006,12.2485,5.45911,0,29.8019
16.1974,-11.0965,11.0965,0.441225,0,0.194679
-11,12.1458,4.5,2.81759,0,7.93882
13.0338,10.5,12.6441,0.616079,0,0.379554
-9,9.89763,12.6483,1.46785,0,2.15457
17.1806,4.5,-1.12607,1.96914,0,3.87753
13.4374,-0.276974,6.43719,4.40352,0,19.391
-11.8744,-3.39662,2.90096,11.8008,0,139.259
-4.64646,8.41743,-6.17191,9.04431,0,81.7996
-17.6458,-12.5972,-1.5,1.12811,0,1.27264
-10.6945,-8.05766,-11.2258,2.77228,0,7.68556
1,-12.1193,5.49816,4.71736,0,22.2534
-10.4112,10.2272,-0.00725535,5.75542,0,33.1249
-1.67846,5.78491,-7.92688,11.6756,0,136.32
17.006,10.5,7.87772,0.655587,0,0.429794
17.722,-1.5,-7.5,1.22415,0,1.49855
5.33264,2.0477,9.22498,8.96799,0,80.4248
9.20416,-12.5025,10.5,1.09463,0,1.19822
11,-12.3153,4.5,1.93117,0,3.72941
-17.2594,-10.1625,-8.53548,1.34416,0,1.80677
7,11.5846,-2.4745,4.39693,0,19.333
-16.7545,-4.76649,11.8393,1.66145,0,2.76043
13.951,-4.03082,-6.56388,3.67453,0,13.5022
-11,-12.3199,-12.3199,0.555501,0,0.308581
12.5239,12.5754,11.0912,0.580921,0,0.337469
1,-1.49909,-12.4167,5.14328,0,26.4533
1.67668,-4.68072,-2.56776,16.0642,0,258.059
-17.5102,7.5,-9.0391,1.7835,0,3.18089
16.5225,-4.5,7.94112,1.57778,0,2.48939
-9.43301,-7.21515,2.89626,9.35554,0,87.5261
-11,-1.55923,-11.9636,3.55377,0,12.6293
-6.66719,-7.32827,-7.34685,7.73723,0,59.8647
-4.19701,6.64375,-11.5291,4.55374,0,20.7366
-1.12239,7.15753,8.44624,9.21892,0,84.9884
-5,12.4585,4.5,3.90173,0,15.2235
-8.25415,5.36538,-6.16771,9.59883,0,92.1375
9.09439,-7.51693,11.6337,2.46457,0,6.07409
-3.35122,-6.34941,-8.0269,10.1114,0,102.24
15.6163,7.37173,-7.99723,1.65471,0,2.73807
-9.47451,3.3901,6.99937,9.38061,0,87.9958
-1,-12.3638,12.3638,0.993884,0,0.987805
16.7837,9.83716,-1.02755,1.18214,0,1.39746
3,-12.3928,12.3928,1.19563,0,1.42954
-15.1607,-9.13729,12.4045,1.01778,0,1.03587
9.10768,-3.5928,-9.62829,5.28281,0,27.9081
-11,-12.3368,1.76862,3.11345,0,9.69357
-12.0186,-3.17182,-6.83898,8.56346,0,73.3329
15.6817,10.5,12.8331,0.304432,0,0.0926786
-3.63992,8.19941,-9.00634,6.89171,0,47.4957
11,-10.8453,-10.8453,1.4571,0,2.12313
-9,-10.5,11.4293,1.90963,0,3.64667
-4.74056,-12.4756,1.5,4.31156,0,18.5895
-13.1036,11.8291,-4.21042,2.75601,0,7.59558
0.189405,10.8461,-1.84591,8.46449,0,71.6476
7.2541,6.1687,-7.48496,7.70572,0,59.3781
-13.7387,12.5581,-1.5,2.22043,0,4.93033
-15.4895,12.5352,-9.66563,0.833632,0,0.694943
17.7148,-4.5,-12.6432,0.329092,0,0.108302
-4.65514,-12.0989,-7.69313,3.33527,0,11.124
0.329265,7.58471,11.4588,4.55634,0,20.7603
13.2965,5.93515,-5.17066,4.01547,0,16.124
1.24115,9.72576,3.57481,9.88132,0,97.6404
-13.6149,-9.07337,6.8924,4.20255,0,17.6615
-16.9309,-7.5,6.9231,3.11733,0,9.71776
11,11.1601,6.54895,2.36076,0,5.57317
-3.99935,3.50528,-11.8768,5.20444,0,27.0862
1,7.5,-12.5632,3.38968,0,11.49
-5,-7.14409,11.9295,3.59989,0,12.9592
11,-1.5,-12.0475,2.3711,0,5.62214
-6.09393,2.11534,10.1461,7.64412,0,58.4326
-1.29592,1.51454,-3.95602,16.0104,0,256.333
13.6991,-2.08433,-12.3895,1.42881,0,2.0415
-1.40081,-9.67697,-4.87871,9.37132,0,87.8217
6.539,-7.70011,5.10246,8.49473,0,72.1604
3.71602,-9.00557,5.12125,9.10629,0,82.9246
16.6208,11.661,-10.5,0.360112,0,0.129681
6.48417,-5.57624,7.44616,8.58398,0,73.6847
-1.95001,-0.262469,9.54465,11.3709,0,129.298
-12.4134,6.57445,-6.9744,6.31447,0,39.8725
15,12.5175,-12.5175,0.28509,0,0.0812763
-16.6495,-8.95611,8.82259,2.07015,0,4.28552
6.17506,-4.5,11.7955,4.07475,0,16.6036
7.66435,0.0405658,-11.2569,4.69342,0,22.0282
-15.2611,12.0341,1.5,2.22618,0,4.9559
4.87514,9.35173,-1.76386,9.1822,0,84.3129
-1,-11.0074,-11.5749,2.47532,0,6.12719
17.0376,10.5,-7.19399,0.77782,0,0.605004
13,-11.5455,-7.63501,1.50286,0,2.25858
-4.55051,-1.80983,11.4289,6.24594,0,39.0118
-14.7203,8.44287,10.8341,2.05418,0,4.21965
16.6146,4.5,9.21444,1.2329,0,1.52004
5.90525,-9.97317,1.12794,7.6057,0,57.8467
-13.7384,8.19124,1.36712,6.63222,0,43.9863
-17.1786,-9.15537,4.30098,2.80463,0,7.86597
17.1566,12.2711,-4.5,0.438873,0,0.19261
-5,-12.3638,12.3638,0.894957,0,0.800947
5.31005,1.46081,-9.51572,8.81478,0,77.7003
11.5509,-4.92128,-11.7213,2.08209,0,4.33512
11,12.6381,-1.5,1.9451,0,3.78341
16.9808,-7.94287,1.5,1.55038,0,2.40367
-0.709789,4.76678,-2.29607,15.929,0,253.734
3.36787,-5.08444,7.49063,11.8848,0,141.248
5,0.993376,-12.4103,4.20145,0,17.6522
3.99968,0.799689,0.310934,17.0434,0,290.479
-15.7201,1.5,1.72596,8.93573,0,79.8473
11,9.3194,-12.276,1.24067,0,1.53926
-9,-11.5553,-5.01689,3.79087,0,14.3707
12.2752,-3.05451,-9.16662,3.63055,0,13.1809
-5,12.4512,12.4512,0.972434,0,0.945627
-15,12.1838,4.73229,2.00391,0,4.01565
-16.9541,-1.5,-3.28418,6.28884,0,39.5496
-3,12.3397,-0.940065,5.17024,0,26.7314
-6.72108,0.153755,-10.5412,6.8968,0,47.5659
9,-12.675,-1.5,2.4912,0,6.20609
11.2198,1.20786,-2.04911,8.83548,0,78.0657
9.89285,0.876333,3.66117,10.2579,0,105.224
-2.24428,3.59519,-9.64527,9.96739,0,99.3489
14.2107,1.45803,-12.1109,1.37818,0,1.89937
9,-3.52711,12.2079,2.55797,0,6.54323
-7.69179,11.8548,6.04234,3.35114,0,11.2301
8.43924,4.99257,2.67207,10.9057,0,118.934
10.8999,-12.2319,7.90882,1.52687,0,2.33132
8.61479,11.5594,-10.4076,1.68216,0,2.82965
11.9974,6.50129,2.28065,5.44436,0,29.6411
0.127185,-0.398168,-10.412,9.63509,0,92.8349
16.5773,1.03337,-7.78164,1.83904,0,3.38206
5.56802,-9.31876,-3.02205,8.43704,0,71.1836
17.5484,12.5322,10.5,0.176119,0,0.0310179
-5.13335,-4.29505,7.68385,11.2294,0,126.099
17.722,-4.5,-4.5,1.42076,0,2.01857
4.86589,2.87862,1.54066,16.5907,0,275.251
-7.3063,-5.68617,-9.55883,6.39897,0,40.9468
13.0306,7.6315,-10.1622,1.93256,0,3.73478
-11.7533,0.423281,1.3396,13.5993,0,184.94
5,-8.02084,-11.8403,3.35323,0,11.2442
-17.8964,-2.91305,10.4736,1.72581,0,2.97843
-4.27027,-2.82241,1.34058,15.9214,0,253.491
-1.81951,8.43128,-6.77341,9.83867,0,96.7994
3.05451,1.04556,4.95199,16.1418,0,260.556
12.3202,3.91669,8.00501,3.96123,0,15.6913
-16.1843,-7.69314,1.92609,5.14335,0,26.4541
-1.82231,1.72224,4.38482,15.9296,0,253.752
13,11.7398,3.66558,1.72924,0,2.99028
10.2242,-12.1365,1.40377,2.54884,0,6.49657
1.35804,-7.5,12.2971,3.52665,0,12.4372
-5.23408,8.49984,-10.6421,4.35627,0,18.9771
17.2269,2.73611,1.5,2.0912,0,4.37313
6.44001,-1.83134,-8.2395,9.77222,0,95.4962
-4.29038,-7.58773,-5.03201,11.4874,0,131.96
16.5882,-11.6176,-11.6176,0.287127,0,0.0824421
1,-12.0057,9.81413,2.84941,0,8.11912
0.100839,-3.45414,3.85711,16.0048,0,256.152
11.7662,4.31121,-8.08839,4.39994,0,19.3595
-4.76337,8.90147,-3.46048,9.95325,0,99.0671
18.0732,1.5,-0.489389,1.50508,0,2.26526
16.2338,6.63528,-11.4654,0.745151,0,0.55525
16.5301,-11.5402,1.04737,0.885518,0,0.784142
-12.4051,-6.42495,2.34243,9.19832,0,84.6092
13.7123,-10.5,12.5104,0.558722,0,0.31217
5.89876,-7.82836,11.9911,2.91394,0,8.49104
11.3794,-3.40516,12.6858,1.6076,0,2.58437
10.6762,-1.38841,-5.48819,7.87685,0,62.0447
13.8429,10.1685,-8.00069,1.54643,0,2.39144
-0.676497,-1.31011,2.32095,16.2104,0,262.778
3.04038,4.60217,11.3415,5.913,0,34.9636
17.3871,-6.70891,-10.5,0.668884,0,0.447405
11,12.4409,-12.4409,0.397978,0,0.158387
0.392437,-5.23506,-9.26691,9.91803,0,98.3674
-15.9313,-3.46447,4.5,6.8984,0,47.5879
-13.8222,4.95616,-4.30503,8.48589,0,72.0104
9.15759,-8.95974,2.87654,5.97997,0,35.76
-8.35619,-12.7888,1.5,3.05314,0,9.32168
-6.62134,7.00755,-12.6007,2.66554,0,7.10509
-1.62832,7.5,-12.8542,2.83378,0,8.0303
-14.3837,-12.1687,9.50844,1.15369,0,1.331
-16.8441,7.5,-0.0792527,4.51479,0,20.3833
-1.00366,-11.6142,1.5,6.7124,0,45.0563
-14.1988,12.103,9.44336,1.26971,0,1.61216
10.1583,-5.59772,12.6294,1.74303,0,3.03814
11,1.5,-13.0101,1.61279,0,2.60108
-7.37175,11.6849,1.5,4.76128,0,22.6697
-10.4365,-0.258119,5.23283,11.695,0,136.773
18.2108,10.5,-9.22507,0.370703,0,0.13742
-8.64216,-9.82797,-7.69373,4.46919,0,19.9737
-13.8832,9.61288,8.61778,2.8409,0,8.07071
-16.5924,-12.2032,4.72098,1.53018,0,2.34145
4.35015,-2.14082,9.61658,9.03095,0,81.5581
9,12.0776,8.7329,1.75441,0,3.07795
17,-13.1096,4.5,0.335734,0,0.112717
6.3218,-4.01391,9.36682,7.23101,0,52.2875
17.5227,12.5151,-1.68038,0.44321,0,0.196435
5.68798,7.34883,4.58199,10.2562,0,105.19
-5.60075,1.28794,1.60793,15.8713,0,251.898
-11.5691,7.30167,3.82993,7.84873,0,61.6025
-17.208,9.33316,9.6649,1.33697,0,1.78748
-3.52625,-2.38596,-12.1432,5.03893,0,25.3909
-11.5932,-7.98349,4.76858,6.95087,0,48.3146
-6.83764,-7.53511,1.2179,11.3408,0,128.613
15,-7.5,12.7626,0.592868,0,0.351493
7.19053,-12.3875,12.3875,0.694737,0,0.482659
17.4348,-2.96812,-10.2512,0.874231,0,0.76428
11.086,-12.4743,12.4743,0.493766,0,0.243805
-13.7411,-1.25526,-12.4998,2.27634,0,5.18171
13.2992,-10.4058,-3.13742,2.40054,0,5.76261
-17.4054,10.5,-4.5,1.85393,0,3.43707
-6.09819,3.11988,-8.46509,9.82894,0,96.6081
-17.7298,-4.5,-10.5,1.6117,0,2.59757
14.1501,3.44438,-3.09097,4.57055,0,20.8899
-4.06962,-9.21741,-8.00373,6.66567,0,44.4311
-15.7292,10.5,12.5658,0.668673,0,0.447124
-13.8672,9.34027,4.24308,4.68949,0,21.9913
8.27631,-11.6477,3.64593,3.48107,0,12.1178
5.09332,-12.7581,10.5,1.48991,0,2.21982
-17.8596,12.7397,7.5,0.518901,0,0.269258
5.92724,-4.34225,-10.4133,6.25394,0,39.1118
-17.0335,12.189,-12.189,0.25277,0,0.0638926
7,12.4115,12.4115,0.627657,0,0.393953
8.99467,8.42467,1.67427,6.89009,0,47.4733
-3.86616,2.77375,-8.29406,12.1395,0,147.367
1,-11.3252,-2.33635,7.26026,0,52.7114
-9.33415,12.7409,10.5,1.14431,0,1.30945
-16.7643,4.5,-2.17531,6.05013,0,36.6041
14.812,7.01013,-1.23733,3.064,0,9.38812
0.53345,-3.47547,9.88096,9.81288,0,96.2926
17.2679,8.14006,12.3452,0.353954,0,0.125284
17.2938,1.4641,-3.57691,1.95154,0,3.8085
-9.30084,-4.43961,1.84827,12.8936,0,166.245
-8.55262,12.5354,3.6706,2.99871,0,8.99229
-3.79582,-7.88074,-11.9704,3.58993,0,12.8876
-17.4204,-12.447,-10.5,0.418989,0,0.175552
12.0683,7.95006,-0.37482,4.61767,0,21.3229
13.8485,-7.15353,-4.68766,3.39398,0,11.5191
-10.6448,4.18828,1.93247,12.0517,0,145.244
17.6549,9.61279,5.69627,0.759372,0,0.576646
8.34339,-4.28676,-6.15335,8.88765,0,78.9903
6.93045,12.8565,9.93515,1.26163,0,1.59171
10.876,-0.458264,0.337374,9.98815,0,99.7632
-4.30521,12.6504,9.988,1.9808,0,3.92359
12.016,-8.98346,5.0963,3.42723,0,11.7459
17.7332,2.68416,7.5,1.11558,0,1.24452
3.59975,7.36774,-8.3306,8.51437,0,72.4945
-1.34927,12.5931,10.9534,1.79694,0,3.22901
7,12.5701,-5.07874,2.81799,0,7.94105
-13.4397,1.0792,4.25373,10.6142,0,112.662
18.0688,1.5,-5.89814,1.19316,0,1.42364
-3.71463,-8.43404,9.64151,5.82764,0,33.9614
-7,-12.3199,-12.3199,0.818311,0,0.669633
-12.6217,-3.44134,7.56436,7.50469,0,56.3203
-12.4619,10.4243,-9.77639,2.26229,0,5.11796
11.2129,-1.68366,5.85244,6.70556,0,44.9645
-17.8732,12.7488,1.5,0.691407,0,0.478043
-12.1699,12.2903,1.5,2.7722,0,7.68509
-4.95402,8.83896,1.86845,10.7792,0,116.191
8.64776,-1.5,-13.0388,2.28482,0,5.22039
5.19562,-8.52905,3.10297,10.1546,0,103.116
3.02238,5.52617,-12.3851,3.98612,0,15.8891
-0.858895,-7.99392,-7.37235,9.83147,0,96.6579
-11.8565,7.5,12.0986,2.07904,0,4.3224
-14.5547,-1.5,12.8754,1.8157,0,3.29677
-17.7168,-5.38992,1.5,4.08133,0,16.6572
-9.53934,4.09531,-0.955722,13.0331,0,169.861
13.1222,0.894676,-0.194041,6.44486,0,41.5362
-8.18458,-9.68428,4.22188,6.547,0,42.8633
-6.99979,2.25352,6.66482,12.0089,0,144.215
3.20833,10.309,-12.6493,1.8142,0,3.29132
-1.10865,-5.8284,-0.473348,15.8408,0,250.931
16.8323,-1.81055,-0.988963,2.49039,0,6.20203
14.3945,4.11607,4.52328,3.75611,0,14.1084
-9.50831,-1.5,12.5949,3.02876,0,9.17337
13.1193,6.55175,-7.73301,3.08614,0,9.52428
-17.5899,12.5599,-1.25207,0.929507,0,0.863983
-1,11.0971,6.89699,5.65248,0,31.9506
-3.05869,-3.00295,-9.55765,10.0956,0,101.922
12.8226,-7.5,-12.5463,1.07383,0,1.1531
-7.78887,3.7068,-4.30274,13.1249,0,172.264
