x,y,z,real,imag,mag
12,-6,15,3.79254e-31,-5.27901e-31,4.22512e-61
14,-6,15,3.58124e-31,-4.59557e-31,3.39446e-61
16,-6,15,1.96751e-31,-2.03381e-31,8.00748e-62
18,-6,15,2.40481e-31,-2.29611e-31,1.10552e-61
-18,-3,15,-1.29059e-30,1.07299e-30,2.81691e-60
-16,-3,15,-1.63509e-30,7.61827e-31,3.25389e-60
-14,-3,15,-9.37413e-31,2.30242e-30,6.17986e-60
-12,-3,15,-1.15804e-31,9.61198e-31,9.37313e-61
-10,-3,15,-3.10601e-31,1.13829e-30,1.39217e-60
-8,-3,15,5.31126e-31,-8.14632e-32,2.88731e-61
-6,-3,15,7.55592e-31,-5.4403e-31,8.66888e-61
-4,-3,15,1.2114e-30,-1.87166e-30,4.9706e-60
-2,-3,15,1.26439e-30,-2.03835e-30,5.75355e-60
0,-3,15,1.13625e-30,-2.40445e-30,7.07243e-60
2,-3,15,1.24968e-30,-2.63712e-30,8.51611e-60
4,-3,15,5.85487e-31,-1.52873e-30,2.67982e-60
6,-3,15,7.02225e-31,-1.70638e-30,3.40484e-60
8,-3,15,4.74407e-31,-8.66948e-31,9.76661e-61
10,-3,15,4.52799e-31,-7.69481e-31,7.97127e-61
12,-3,15,4.02121e-31,-5.39787e-31,4.53071e-61
14,-3,15,3.7587e-31,-4.5477e-31,3.48094e-61
16,-3,15,2.10497e-31,-1.66392e-31,7.19952e-62
18,-3,15,1.98867e-31,-1.52709e-31,6.2868e-62
-18,0,15,-1.21353e-30,9.17197e-31,2.31391e-60
-16,0,15,-1.18046e-30,1.35997e-30,3.24301e-60
-14,0,15,-1.02487e-30,1.53137e-30,3.39544e-60
-12,0,15,-9.40647e-31,1.86726e-30,4.37148e-60
-10,0,15,3.15101e-31,4.66451e-31,3.16865e-61
-8,0,15,6.13692e-31,-1.38458e-31,3.95789e-61
-6,0,15,1.03867e-30,-1.13253e-30,2.36146e-60
-4,0,15,1.15581e-30,-1.44194e-30,3.41507e-60
-2,0,15,1.3882e-30,-2.12954e-30,6.46205e-60
0,0,15,1.10959e-30,-2.54785e-30,7.72272e-60
2,0,15,1.03155e-30,-2.2864e-30,6.29174e-60
4,0,15,7.3061e-31,-1.81562e-30,3.83028e-60
6,0,15,6.34789e-31,-1.56036e-30,2.83767e-60
8,0,15,4.8108e-31,-1.01166e-30,1.25489e-60
10,0,15,4.26181e-31,-7.62836e-31,7.63549e-61
12,0,15,4.19018e-31,-5.81436e-31,5.13644e-61
14,0,15,3.05981e-31,-3.23361e-31,1.98187e-61
16,0,15,2.24589e-31,-1.94058e-31,8.80987e-62
18,0,15,1.95422e-31,-1.37608e-31,5.71254e-62
-18,3,15,-1.23716e-30,8.19033e-31,2.20139e-60
-16,3,15,-1.15791e-30,1.28167e-30,2.98343e-60
-14,3,15,-1.23889e-30,1.63328e-30,4.20242e-60
-12,3,15,-3.22126e-31,1.17453e-30,1.48328e-60
-10,3,15,-1.2485e-31,8.56045e-31,7.484e-61
-8,3,15,1.17024e-31,7.14966e-31,5.24871e-61
-6,3,15,1.22934e-30,-1.42238e-30,3.53444e-60
-4,3,15,1.18893e-30,-1.81198e-30,4.69684e-60
-2,3,15,1.43217e-30,-1.88028e-30,5.58657e-60
0,3,15,1.08548e-30,-2.73098e-30,8.63653e-60
2,3,15,9.10834e-31,-2.1687e-30,5.53286e-60
4,3,15,7.80072e-31,-1.90844e-30,4.25064e-60
6,3,15,7.56322e-31,-1.96882e-30,4.44826e-60
8,3,15,3.62643e-31,-7.72224e-31,7.2784e-61
10,3,15,4.73752e-31,-9.96708e-31,1.21787e-60
12,3,15,3.97272e-31,-5.63777e-31,4.75669e-61
14,3,15,2.17169e-31,-1.41105e-31,6.70729e-62
16,3,15,2.32951e-31,-2.47435e-31,1.1549e-61
18,3,15,2.46271e-31,-2.13804e-31,1.06362e-61
-18,6,15,-1.05816e-30,4.2452e-31,1.29992e-60
-16,6,15,-1.05823e-30,1.17515e-30,2.50083e-60
-14,6,15,-8.60486e-31,1.12033e-30,1.99556e-60
-12,6,15,-4.6094e-31,1.05869e-30,1.3333e-60
-10,6,15,-2.78815e-31,9.90523e-31,1.05887e-60
-8,6,15,7.38024e-31,-5.86806e-31,8.89021e-61
-6,6,15,6.87344e-31,-7.06162e-31,9.71106e-61
-4,6,15,1.16422e-30,-1.61803e-30,3.97344e-60
-2,6,15,1.10752e-30,-2.23591e-30,6.2259e-60
0,6,15,1.07746e-30,-2.1203e-30,5.6566e-60
2,6,15,1.03462e-30,-2.26616e-30,6.20591e-60
4,6,15,7.76653e-31,-1.91914e-30,4.2863e-60
6,6,15,6.33862e-31,-1.69095e-30,3.26109e-60
8,6,15,4.45868e-31,-1.03185e-30,1.26351e-60
10,6,15,3.35008e-31,-5.47014e-31,4.11455e-61
12,6,15,3.67658e-31,-7.20242e-31,6.53921e-61
14,6,15,3.13063e-31,-5.00211e-31,3.48219e-61
16,6,15,1.9082e-31,-2.40113e-31,9.40668e-62
18,6,15,6.51246e-32,-6.12785e-32,7.99627e-63
-18,9,15,-1.01621e-30,7.52216e-31,1.59851e-60
-16,9,15,-8.38169e-31,6.57369e-31,1.13466e-60
-14,9,15,-8.54004e-31,1.04371e-30,1.81865e-60
-12,9,15,-3.14139e-31,5.82143e-31,4.37574e-61
-10,9,15,4.16246e-32,2.93214e-31,8.77069e-62
-8,9,15,2.57972e-31,-1.29853e-31,8.34113e-62
-6,9,15,6.70859e-31,-7.97536e-31,1.08612e-60
-4,9,15,7.39494e-31,-8.60965e-31,1.28811e-60
-2,9,15,9.05297e-31,-1.97093e-30,4.70413e-60
0,9,15,8.9169e-31,-1.71166e-30,3.7249e-60
2,9,15,6.51779e-31,-1.50458e-30,2.68858e-60
4,9,15,7.5571e-31,-1.80105e-30,3.81489e-60
6,9,15,4.48631e-31,-1.1712e-30,1.57297e-60
8,9,15,3.69872e-31,-8.72816e-31,8.98613e-61
10,9,15,3.5616e-31,-7.83748e-31,7.41112e-61
12,9,15,3.02224e-31,-6.03518e-31,4.55573e-61
14,9,15,2.28494e-31,-3.59428e-31,1.81398e-61
16,9,15,1.58062e-31,-2.44231e-31,8.46323e-62
18,9,15,1.12684e-31,-1.4391e-31,3.34077e-62
-18,12,15,-4.52946e-31,3.06527e-31,2.99119e-61
-16,12,15,-5.49596e-31,4.57186e-31,5.11075e-61
-14,12,15,-3.55288e-31,3.19652e-31,2.28406e-61
-12,12,15,-1.73169e-31,3.73847e-31,1.69749e-61
-10,12,15,-2.36119e-32,1.61203e-31,2.6544e-62
-8,12,15,1.25061e-31,-4.99646e-32,1.81368e-62
-6,12,15,3.43049e-31,-4.88515e-31,3.5633e-61
-4,12,15,3.13896e-31,-3.56385e-31,2.25541e-61
-2,12,15,5.69311e-31,-1.17707e-30,1.70961e-60
0,12,15,4.41683e-31,-8.69163e-31,9.50528e-61
2,12,15,4.95481e-31,-1.06492e-30,1.37955e-60
4,12,15,3.74565e-31,-9.24854e-31,9.95654e-61
6,12,15,4.90997e-31,-1.21368e-30,1.71411e-60
8,12,15,3.80136e-31,-9.19037e-31,9.89133e-61
10,12,15,1.56368e-31,-3.60156e-31,1.54164e-61
12,12,15,2.49354e-31,-5.02931e-31,3.15117e-61
14,12,15,1.21453e-31,-2.19821e-31,6.3072e-62
16,12,15,1.0879e-31,-1.76399e-31,4.29519e-62
18,12,15,4.68911e-32,-7.56965e-32,7.92874e-63
3.69181,-4.18321e-15,7.09722,-0.0719131,0.729929,0.537968
4.02363,-2.81051,6.31755,-0.0795334,0.661701,0.444174
5.97326,-1.46303e-15,5.32167,0.370177,-0.632445,0.537018
6.06706,-2.70117,4.46032,0.324735,-0.646987,0.524046
3.57927,-5.24804,4.86281,-0.153894,0.82796,0.709201
0.972314,-4.44335,6.58113,-0.683932,1.90235,4.0867
4.89859e-16,-1.19981e-31,8,-0.800819,2.07657,4.95344
1.68241,-2.00222,7.56047,-0.498365,1.58723,2.76767
7.47468,-1.83077e-15,2.85116,0.745707,-2.06709,4.82893
5.91149,-4.59326,2.82068,0.235899,-0.490187,0.295932
7.38691,-2.50172,1.78183,0.598593,-1.80592,3.61964
-2.45052,-4.16501,6.37555,-1.19712,2.12891,5.96535
-0.0358237,-6.26124,4.97951,-0.888273,2.11988,5.28293
4.4493,-6.30484,2.11017,0.0066681,0.285713,0.0816762
2.17613,-6.88196,3.45008,-0.444948,1.43207,2.24879
-0.998326,-2.38173,7.5717,-0.96428,2.07573,5.23848
8,-1.95943e-15,0.00832695,0.787934,-2.48635,6.80279
-2.79488,-1.22375,7.39534,-1.16907,1.91596,5.03763
7.55052,-2.47039,-0.941716,0.609613,-1.96151,4.21914
6.29359,-4.93808,-0.077527,0.352478,-0.958709,1.04336
-3.05382,-5.6682,4.74822,-1.24457,2.01546,5.61106
-2.04285,-7.04873,3.18467,-1.08391,2.0486,5.37163
-4.82509,-1.75968,6.13368,-1.18825,1.19241,2.83378
-5.18552,-3.8364,4.73206,-1.15178,0.976722,2.28058
4.4827,-6.59505,-0.640821,-0.0630245,0.409397,0.171578
0.109325,-7.69196,2.19585,-0.769971,1.90365,4.21672
2.40063,-7.60123,0.676945,-0.346107,1.18404,1.52174
-2.37501,-7.6008,0.766276,-1.07193,1.98956,5.10736
7.4806,-1.83222e-15,-2.83559,0.61197,-1.89576,3.9684
-3.89525,1.31425,6.86293,-1.26154,1.71206,4.52263
-6.25561,0.218327,4.98193,-1.10634,0.272362,1.29817
6.7435,-2.06771,-3.77488,0.408201,-1.18677,1.57505
6.27821,-4.15325,-2.70825,0.293553,-0.78313,0.699465
-4.60193,-6.06932,2.44655,-1.17945,1.35905,3.23811
-6.36409,-4.28711,2.26252,-0.954102,0.100529,0.920416
-6.9233,-2.08817,3.42161,-0.911891,-0.359656,0.960898
4.61955,-5.66934,-3.2432,-0.0329583,0.313337,0.0992663
2.49791,-7.26353,-2.2364,-0.382093,1.27024,1.7595
0.083363,-7.97379,-0.641698,-0.821138,1.9903,4.63554
-2.25566,-7.42219,-1.95528,-1.08846,2.02914,5.30213
-4.39125,-6.6847,-0.177989,-1.19802,1.45686,3.55769
-1.29457,2.35321,7.53568,-0.987137,2.04362,5.15084
-2.41304,4.27764,6.31498,-1.14413,2.1036,5.73417
5.98433,-1.46574e-15,-5.30922,0.251284,-0.551203,0.366968
-5.1891,3.47183,5.00196,-1.23203,1.08902,2.70387
-6.93222,2.13495,3.37437,-0.933076,-0.282012,0.950161
-7.72607,-0.114279,2.07237,-0.730269,-1.08268,1.70549
4.97042,-3.19949,-5.39056,0.0343617,0.133291,0.0189472
-6.17022,-5.08494,-0.267925,-1.00683,0.263986,1.0834
-7.53163,-2.6873,0.230051,-0.715685,-0.937038,1.39025
2.27976,-5.88433,-4.91704,-0.46083,1.48363,2.41353
0.250971,-7.24,-3.39404,-0.758699,1.93491,4.3195
-1.85242,-6.4541,-4.34892,-1.04581,2.12089,5.59188
-4.42413,-6.09508,-2.69759,-1.15896,1.41754,3.35262
1.62313,2.09668,7.54781,-0.481982,1.57675,2.71845
0.830041,4.47222,6.58105,-0.654047,1.89874,4.03298
-2.98604,5.76115,4.67896,-1.1646,1.90661,4.99146
-0.104776,6.34839,4.86692,-0.877846,2.11966,5.26358
3.70657,-9.07847e-16,-7.08953,-0.145366,0.697874,0.508159
-4.68572,5.80861,2.88168,-1.28172,1.3855,3.56242
-6.29847,4.4143,2.20075,-1.05553,0.274912,1.18971
-7.61854,2.34831,0.665842,-0.712118,-0.977666,1.46294
-7.96692,0.00491878,-0.726701,-0.595703,-1.3596,2.20337
-6.57361,4.54622,-0.345714,-1.08761,0.138078,1.20196
2.5847,-3.7347,-6.58569,-0.401233,1.34556,1.97151
-6.26777,-4.09031,-2.82568,-0.992763,0.22329,1.03544
-7.35315,-2.03664,-2.40483,-0.74097,-0.737933,1.09358
-0.699577,-5.28505,-5.9648,-0.994403,2.30219,6.28893
-4.08432,-4.82432,-4.90349,-1.15534,1.56282,3.7772
3.98803,2.88973,6.30437,-0.0110322,0.624252,0.389813
3.36999,5.40881,4.83611,-0.181287,1.02141,1.07615
-2.41136,7.21445,2.4773,-1.19362,2.06602,5.69318
-0.167522,7.55142,2.63589,-0.844856,1.99785,4.70517
2.04414,7.19421,2.83986,-0.406756,1.39596,2.11415
1.70864,-1.71423,-7.62509,-0.548151,1.59131,2.83275
4.89859e-16,-1.19981e-31,-8,-0.776024,1.92034,4.28993
-4.75386,6.4342,-0.0425601,-1.19458,1.28131,3.06878
-7.31577,2.38815,-2.18548,-0.796456,-0.685305,1.10398
-7.15895,0.173755,-3.5664,-0.815642,-0.52806,0.94412
-5.97634,4.55709,-2.74158,-1.12994,0.52817,1.55574
-0.400638,-3.30679,-7.27356,-0.875728,2.11044,5.22084
-5.95517,-1.86013,-5.00757,-1.06626,0.502375,1.38929
-3.451,-3.18719,-6.47553,-1.16508,1.81826,4.66347
4.34784,6.40083,2.03117,0.0221887,0.434534,0.189312
6.0111,2.69736,4.53773,0.374027,-0.602772,0.503231
5.66409,4.62936,3.23839,0.329671,-0.454191,0.314973
-2.59801,7.56393,0.193111,-1.22532,2.03792,5.65454
-0.0844567,7.99744,0.18411,-0.738264,1.79226,3.75722
2.39331,7.63347,0.0471698,-0.356425,1.26883,1.73696
-2.07945,7.43439,-2.09898,-1.04249,1.95194,4.89684
-3.95296,6.33161,-2.87835,-1.2379,1.62609,4.17655
-4.35633,4.72957,-4.75958,-1.24273,1.57242,4.01688
-5.93246,2.09673,-4.94061,-1.07395,0.534178,1.43872
-2.15146,-1.41266,-7.57467,-1.04494,1.98392,5.02785
-4.55703,0.138779,-6.57375,-1.17433,1.32532,3.13554
4.77087,6.38716,-0.665612,0.108928,0.11152,0.024302
6.45086,4.6872,0.645446,0.493374,-1.10135,1.45639
7.35887,2.44511,1.96684,0.659222,-1.80487,3.69211
0.480821,7.48064,-2.79443,-0.791234,1.96522,4.48814
2.75005,7.1069,-2.43501,-0.29755,1.11673,1.33562
-1.42621,6.21669,-4.82894,-1.09874,2.20577,6.07265
-3.14639,3.7006,-6.35656,-1.21574,1.94322,5.25411
-2.30998,1.3071,-7.54689,-1.06761,1.97549,5.04236
4.51464,5.66423,-3.39626,0.00723651,0.339791,0.11551
6.32908,4.42807,-2.08204,0.408548,-0.929432,1.03076
7.58758,2.39242,-0.839624,0.660837,-1.9495,4.23724
2.40921,5.84833,-4.89823,-0.451712,1.49289,2.43277
0.680905,4.74687,-6.40341,-0.752554,1.99393,4.5421
-0.631795,3.03442,-7.37517,-0.919798,2.06298,5.1019
5.36086,3.61034,-4.71451,0.187699,-0.196869,0.0739885
6.84804,2.12509,-3.54801,0.442036,-1.20951,1.65831
3.88382,3.09542,-6.27171,-0.245596,0.96217,0.986088
1.83753,2.04564,-7.51258,-0.53497,1.56351,2.73077
-11,-7.6664,-7.5,0.298362,-0.955755,1.00249
-1,7.5,-10.2855,-0.657229,1.4138,2.43079
-1,-7.5,10.1977,-0.634676,1.35059,2.22692
5,10.5,-10.5,-0.313809,0.846051,0.814279
3.44461e-06,2.50392e-06,-1.17982e-06,2.61479,-3.45459,18.7713
-15,10,-10,0.491088,-0.560767,0.555628
-13.3758,4.5,4.5,0.959332,-2.15275,5.55463
8.75488,-4.5,9.36771,-0.311067,0.629117,0.492551
-9,9.34837,-4.5,-0.180547,-0.348698,0.154187
-11,-7.64932,7.64932,0.244997,-0.957395,0.976629
-4.62957,-10.3401,-4.96186,-0.637416,0.947385,1.30384
-7,7.5,-9.5516,-0.426487,0.388296,0.332665
15,-1.5,-10,-0.249215,0.23589,0.117752
-15.75,10.5,-1.5,0.79402,-0.967533,1.56659
-11,8.564,-10.8128,0.148009,-0.396335,0.178988
-3,10.5,10.5,-0.421999,0.80396,0.824434
-12.3404,5.29784,-1.23636,0.7589,-2.23206,5.55802
2.44502,-10.9382,3.03498,-0.48977,1.25343,1.81096
-11,10.5,10.5,0.105718,-0.331951,0.121368
13.3744,-2.55032,4.86878,-0.218803,-0.224834,0.0984252
-1,-7.5,-10.3858,-0.630693,1.37674,2.29319
11,1.5,-10.325,-0.309503,0.467417,0.314271
-1,4.5,-12.0329,-0.510435,1.08156,1.43032
12.1281,1.38498,2.24109,-0.0297616,-0.788663,0.622875
3,0.578457,11.0816,-0.377317,1.10313,1.35927
-11,4.5,-11.3223,0.168978,-0.566172,0.349105
12.625,7.5,6.6479,-0.228372,0.284715,0.133216
-11,-10.8711,4.5,0.209665,-0.736528,0.586433
4.24378,-1.5,-11.0303,-0.411586,1.10389,1.38797
-6.04809,-6.96172,8.67291,-0.617544,0.605968,0.748558
-5,-10.5,-10.5,-0.330578,0.542736,0.403844
-5,-4.5,-10.6866,-0.581142,0.823533,1.01593
-9,9.42611,4.5,-0.22693,-0.327436,0.158712
14.4286,9.42865,1.5,-0.19479,0.156486,0.0624309
-3.52103,-0.709776,-1.93934,-1.97388,3.02894,13.0707
15,7.5,10.6808,-0.130682,0.198063,0.0563068
-4.1196,10.5,-10.8963,-0.351859,0.611473,0.497703
-0.651587,-3.69118,-1.60263,0.308508,0.88905,0.885587
-15,-10,-1.5,0.853424,-1.25835,2.31179
4.28883,-6.4748,9.53896,-0.466687,1.25775,1.79973
15.1677,-7.5,4.5,-0.259276,0.124995,0.0828478
-9,-1.5,9.76339,-0.17396,-0.494398,0.274691
1,11.125,-11.125,-0.320868,0.779064,0.709897
-14.0515,-1.5,-1.5,1.36142,-2.80472,9.7199
11,8.11111,-7.5,-0.327912,0.61495,0.48569
10.1166,4.31192,4.88051,-0.0686156,-0.178277,0.0364909
10.5577,-1.65082,2.99557,0.0349844,-0.866492,0.752031
9,-9.73302,-1.5,-0.336932,0.544992,0.410539
-8.93874,-8.50687,-2.88708,-0.150636,-0.5939,0.375409
-3.33004,-3.48197,-2.51885,-1.85893,3.26294,14.1024
15.2663,1.5,7.5,-0.191238,0.0085052,0.0366445
-15.3385,-7.5,10.2256,0.639921,-0.804076,1.05604
-2.04636,-4.38131,1.28122,-1.29102,3.17309,11.7352
11,-1.5,11.2259,-0.197314,0.286058,0.120762
-1,-1.5,11.5,-0.60512,1.26381,1.96339
-16.0297,-10.8729,7.5,0.606329,-0.6341,0.769718
-6.31436,7.24754,8.30039,-0.631741,0.617929,0.780933
-13,-10.5,11.438,0.232826,-0.398742,0.213203
-11.7815,10.9396,-7.33844,0.23028,-0.544983,0.350035
-10.7713,-0.685594,-3.10551,0.362957,-2.26136,5.24548
11,11.7914,-7.5,-0.20216,0.427761,0.223848
-16.3482,7.5,4.5,1.14675,-1.2595,2.90136
5,12.4583,-12.4583,-0.123209,0.331565,0.125116
-15,-1.5,-10,0.87083,-1.25339,2.32934
14.8913,-7.5,9.89134,-0.19258,0.225895,0.0881157
-7,9.58694,-11.9995,-0.193222,0.229537,0.0900219
0.978141,0.105463,4,1.74673,-1.5464,5.44243
17.1182,-10.5,4.5,-0.128428,0.102837,0.0270692
3.06855,-3.03926,-0.924657,3.78595,-6.56067,57.3759
-7,-4.39916,11.4796,-0.357627,0.225564,0.178776
1,11.5232,1.5,-0.485856,1.20221,1.68138
-1,12.4704,-12.4704,-0.160311,0.361696,0.156524
-6.57011,0.0365762,8.22318,-0.774171,0.389867,0.751337
-1,-3.60415,-11.1961,-0.614847,1.32685,2.13857
16.3427,11.2903,4.5,-0.105732,0.126908,0.0272849
13.7075,-2.60666,-2.41359,-0.246897,-0.340128,0.176645
-17.025,-10.5,1.5,0.849119,-0.82021,1.39375
10.8713,0.461906,7.14497,-0.171288,-0.020046,0.0297414
7.90794,4.08094,9.75474,-0.244466,0.651771,0.484569
14.9012,1.5,-5.5952,-0.278348,0.00752103,0.0775343
-13,-7.46696,12.3701,0.237918,-0.455187,0.263801
-15,-10.5,-10.5,0.419512,-0.444508,0.373578
-1.64302,-10.905,-7.92907,-0.54542,1.15001,1.62001
8.84938,-0.922251,5.3781,0.0782272,-0.535006,0.292351
-17.9173,-12.7782,7.5,0.350011,-0.192933,0.159731
10.0238,-6.06839,4.94735,-0.261498,0.179106,0.10046
-4.92015,9.36932,4.90035,-0.782354,1.01912,1.65069
2.8163,-5.55353,-10.798,-0.524642,1.34832,2.09322
-14.4965,-7.58036,4.35618,1.03195,-1.69289,3.93081
5,4.5,-10.6376,-0.422105,1.13944,1.47649
1.40709,1.44849,-11.3837,-0.50878,1.2584,1.84244
-5.45034,10.7138,-1.5,-0.659827,0.761893,1.01585
-5.12042,4.09783,8.31098,-0.924204,1.11194,2.09056
0.577725,-2.96725,-4.35321,0.645817,0.151453,0.440017
-1,4.5,11.171,-0.614156,1.33674,2.16407
12.0914,-7.81194,-7.81194,-0.37104,0.523588,0.411816
-7,12.3858,-12.3858,-0.0726982,0.0860638,0.012692
-7,-10.4592,1.5,-0.440527,0.192942,0.231291
-15.9678,10.7904,7.5,0.595453,-0.610702,0.727522
-8.65482,7.5,11.4365,-0.156574,-0.0346081,0.0257133
3.64145,-1.12994,3.94002,2.80426,-4.57002,28.7489
0.804278,9.64314,-6.74472,-0.686244,1.64678,3.18281
-15.675,-10.45,-5.98889,0.7489,-0.802772,1.20529
-2.75578,3.07372,-0.889516,-1.76714,3.11116,12.8021
-15.891,-4.5,-4.5,1.39188,-1.83818,5.31622
11,10.5,10.5,-0.150001,0.347584,0.143315
13,11.0729,-11.0729,-0.129241,0.258616,0.0835854
-3.80237,-0.215979,1.94636,-2.44267,3.5815,18.7938
-13,1.29615,-11.5862,0.43379,-0.818639,0.858343
7.00063,-2.45733,7.55783,-0.148175,0.407198,0.187766
-15.75,-1.5,10.5,0.788528,-1.0552,1.73521
-2.32155,11.0128,-4.2909,-0.674455,1.28026,2.09396
7,-10.4389,10.4389,-0.259843,0.627234,0.460941
-3.02775,11.2397,1.84392,-0.673908,1.14513,1.76547
12.0725,-5.21277,11.2171,-0.211846,0.302127,0.136159
-16.7609,11.8478,-7.5,0.487125,-0.392216,0.391124
17.025,1.5,-10.5,-0.151897,0.146397,0.0445048
6.53007,9.87656,-5.60546,-0.373289,1.00311,1.14558
17.2844,7.5,1.5,-0.134078,0.0372366,0.0193635
-9.64506,-4.5,-10.6176,0.00209757,-0.404406,0.163549
-13,-12.0522,-4.5,0.34871,-0.63439,0.524049
-14.921,4.3958,-7.5,1.08403,-1.59929,3.73284
-6.53797,4.5,11.683,-0.381019,0.330565,0.254449
-15,-12.3392,12.3392,0.142073,-0.152652,0.0434873
3,-10.8771,7.5,-0.458521,1.15589,1.54633
-2.15685,0.0511381,-11.1695,-0.67667,1.29895,2.14516
6.25,10.5,10.5,-0.234818,0.675101,0.5109
-14.0463,12.6123,-7.5,0.28662,-0.382033,0.2281
-15,-5.98099,-10.5921,0.687656,-0.846334,1.18915
5,10.0989,5.6614,-0.351688,1.0665,1.26111
9.99291,9.84276,-1.5,-0.243271,0.437783,0.250835
-7,4.5,-11.7481,-0.330799,0.319798,0.211699
-3.35057,1.46463,10.6905,-0.773554,1.2369,2.12831
-16.7609,7.5,-11.8478,0.494167,-0.392651,0.398376
-12.2131,-1.5,11.6151,0.316093,-0.836921,0.800351
15,-4.5,-11.925,-0.178554,0.232971,0.0861568
-13.8632,6.65218,-10.008,0.604231,-0.911249,1.19547
-17.3508,-10.5,-3.41414,0.808853,-0.66346,1.09442
14.8361,11.4426,10.5,-0.0817889,0.147949,0.0285782
-5.82954,-0.776033,0.468562,-2.52785,2.23228,11.3731
16.8917,4.5,-4.5,-0.191024,0.0572109,0.0397633
-3.85347,-11.0559,-1.02355,-0.671329,1.02575,1.50284
-3.43569,-1.64898,-4.37023,-1.58678,2.76604,10.1689
-15.418,-5.65043,-0.0756165,1.39489,-2.11047,6.39981
16.4965,7.5,5.29487,-0.155737,0.103879,0.0350447
-15,-8.27768,-12.3703,0.360562,-0.397257,0.287818
-17.6607,-1.5,12.6071,0.420154,-0.316094,0.276445
9,7.5,-11.1751,-0.275317,0.65378,0.503228
11.6753,-2.92594,8.00502,-0.250704,0.159416,0.0882659
11.5999,-10.6637,10.5,-0.186581,0.346695,0.15501
8.15913,0.364105,9.6976,-0.196362,0.453757,0.244453
-5,-12.9811,-4.5,-0.276501,0.39464,0.232193
-12.4409,8.07607,7.02411,0.497989,-1.13998,1.54755
14.0572,1.54934,-8.87286,-0.294972,0.260179,0.154702
-15,-12.3356,-8.17332,0.368629,-0.406599,0.30121
-2.47126,0.669607,-0.0542111,-1.4582,2.87899,10.4149
5,7.53565,-12.123,-0.297402,0.794221,0.719236
-16.9396,12.0862,10.5,0.339194,-0.198736,0.154548
-15,3.54861,10,0.773661,-1.12699,1.86866
-13,11.8571,-11.8571,0.156317,-0.232581,0.0785288
-7.11921,11.1846,11.1846,-0.186333,0.205027,0.0767563
14.7546,9.31803,-3.80515,-0.218246,0.236881,0.103744
9,-10.4437,6.21892,-0.313572,0.627001,0.491457
-1,-4.76808,12.0839,-0.487619,1.01439,1.26675
16.187,-4.5,1.5,-0.21238,-0.131659,0.0624395
-13,12.125,12.125,0.114067,-0.165503,0.0404025
13,-10.5534,1.5,-0.262245,0.240403,0.126566
-11,-11.387,-1.18209,0.200801,-0.718563,0.556655
-3,7.28532,11.8964,-0.467056,0.854949,0.94908
0.386803,-5.84664,-12.207,-0.426795,1.00359,1.18935
2.47108,12.0116,4.5,-0.376339,1.00462,1.15088
15,-8.64837,-10.847,-0.186343,0.276628,0.111247
-2.66292,-2.22806,3.986,-1.77521,3.49956,15.3983
1,11.3333,10.5,-0.322298,0.798026,0.740721
-9,-11.3333,-10.5,-0.0457808,-0.0450393,0.00412442
16.8917,-1.5,-4.5,-0.211805,-0.0356461,0.0461318
13.2337,-0.356452,9.19113,-0.222595,0.14171,0.06963
-13.1842,8.31949,-4.20467,0.748575,-1.48864,2.77641
13.3376,4.5,-11.4031,-0.219084,0.334344,0.159784
2.31917,0.19839,-9.28672,-0.559308,1.50996,2.59281
-7.0323,6.77696,5.06441,-0.731347,0.33127,0.644608
-15.4756,7.9644,-7.01548,0.935836,-1.12665,2.14513
6.12711,10.4918,0.907927,-0.25027,0.754496,0.631899
1.22572,-4.60196,1.29284,1.42145,-1.17014,3.38977
-5,11.7313,7.69399,-0.392736,0.572633,0.48215
17,-1.00428,-12.2763,-0.0997173,0.107714,0.0215457
15.6222,1.5,-0.93038,-0.195511,-0.302289,0.129603
9,-11.8207,-4.5,-0.279718,0.541773,0.37176
-5.305,-9.22576,5.17592,-0.750114,0.875719,1.32956
-17.4306,-10.5,10.5,0.503148,-0.325117,0.358858
-11,6.73555,-12.6912,0.0799261,-0.243509,0.0656849
-6.9645,7.76798,-2.24801,-0.730258,0.268691,0.605472
11.9483,5.08334,-1.33554,-0.160852,-0.267878,0.0976322
1,12.5681,-7.5,-0.342008,0.821689,0.792143
-5.88891,7.27106,12.3659,-0.302158,0.379926,0.235644
-17.4835,-7.88906,-10.5,0.698644,-0.44147,0.682998
-7,-7.53373,-11.6779,-0.240376,0.250826,0.120694
3,-10.5,-10.5,-0.371959,0.937574,1.0174
-12.7224,-8.31624,9.73296,0.387441,-0.804673,0.797609
3.22759,-9.82188,11.2571,-0.332885,0.84518,0.825142
-5.25158,2.25454,-0.526143,-2.24223,2.17075,9.73979
-17.405,-12.4367,-5.32024,0.444806,-0.285924,0.279605
-3,-10.5,11.5837,-0.297142,0.54087,0.380834
5.64053,-11.44,4.91207,-0.360074,0.889498,0.92086
-7,11.3116,-7.5,-0.309629,0.328625,0.203864
16.2492,9.04574,3.2643,-0.151023,0.106969,0.0342504
-0.913194,10.5,12.6088,-0.236032,0.501158,0.30687
-11.4823,-11.31,-7.77566,0.214356,-0.479804,0.27616
-11.9935,-7.60311,-0.522335,0.61658,-1.7842,3.56353
13.0744,-5.58605,6.39352,-0.292993,0.167165,0.113789
